Id,Id2,Geography,pop,moe
1400000US42021011800,42021011800,"Census Tract 118, Cambria County, Pennsylvania",3812,172
1400000US42021011900,42021011900,"Census Tract 119, Cambria County, Pennsylvania",3769,27
1400000US42021012000,42021012000,"Census Tract 120, Cambria County, Pennsylvania",6030,169
1400000US42021012100,42021012100,"Census Tract 121, Cambria County, Pennsylvania",2580,203
1400000US42021012200,42021012200,"Census Tract 122, Cambria County, Pennsylvania",3751,125
1400000US42021012300,42021012300,"Census Tract 123, Cambria County, Pennsylvania",4340,269
1400000US42021012400,42021012400,"Census Tract 124, Cambria County, Pennsylvania",3577,164
1400000US42021012500,42021012500,"Census Tract 125, Cambria County, Pennsylvania",6040,15
1400000US42021012600,42021012600,"Census Tract 126, Cambria County, Pennsylvania",3295,19
1400000US42021012700,42021012700,"Census Tract 127, Cambria County, Pennsylvania",2627,124
1400000US42021012800,42021012800,"Census Tract 128, Cambria County, Pennsylvania",5976,197
1400000US42021012900,42021012900,"Census Tract 129, Cambria County, Pennsylvania",3578,32
1400000US42021013000,42021013000,"Census Tract 130, Cambria County, Pennsylvania",2594,34
1400000US42021013100,42021013100,"Census Tract 131, Cambria County, Pennsylvania",2684,180
1400000US42021013200,42021013200,"Census Tract 132, Cambria County, Pennsylvania",3887,149
1400000US42021013300,42021013300,"Census Tract 133, Cambria County, Pennsylvania",5877,32
1400000US42021013400,42021013400,"Census Tract 134, Cambria County, Pennsylvania",2342,294
1400000US42021013500,42021013500,"Census Tract 135, Cambria County, Pennsylvania",2518,249
1400000US42021013600,42021013600,"Census Tract 136, Cambria County, Pennsylvania",3585,311
1400000US42021013700,42021013700,"Census Tract 137, Cambria County, Pennsylvania",4747,309
1400000US42023960100,42023960100,"Census Tract 9601, Cameron County, Pennsylvania",1886,130
1400000US42023960200,42023960200,"Census Tract 9602, Cameron County, Pennsylvania",3053,130
1400000US42025020102,42025020102,"Census Tract 201.02, Carbon County, Pennsylvania",4730,19
1400000US42025020103,42025020103,"Census Tract 201.03, Carbon County, Pennsylvania",4332,373
1400000US42025020105,42025020105,"Census Tract 201.05, Carbon County, Pennsylvania",5341,376
1400000US42025020106,42025020106,"Census Tract 201.06, Carbon County, Pennsylvania",1983,240
1400000US42025020200,42025020200,"Census Tract 202, Carbon County, Pennsylvania",6304,258
1400000US42025020300,42025020300,"Census Tract 203, Carbon County, Pennsylvania",6323,28
1400000US42025020400,42025020400,"Census Tract 204, Carbon County, Pennsylvania",3891,25
1400000US42025020500,42025020500,"Census Tract 205, Carbon County, Pennsylvania",7133,18
1400000US42025020600,42025020600,"Census Tract 206, Carbon County, Pennsylvania",5427,16
1400000US42025020700,42025020700,"Census Tract 207, Carbon County, Pennsylvania",5237,189
1400000US42025020800,42025020800,"Census Tract 208, Carbon County, Pennsylvania",8791,214
1400000US42025020900,42025020900,"Census Tract 209, Carbon County, Pennsylvania",5382,24
1400000US42027010100,42027010100,"Census Tract 101, Centre County, Pennsylvania",4157,234
1400000US42027010200,42027010200,"Census Tract 102, Centre County, Pennsylvania",2990,193
1400000US42027010300,42027010300,"Census Tract 103, Centre County, Pennsylvania",3164,120
1400000US42027010400,42027010400,"Census Tract 104, Centre County, Pennsylvania",3560,118
1400000US42027010500,42027010500,"Census Tract 105, Centre County, Pennsylvania",5453,216
1400000US42027010600,42027010600,"Census Tract 106, Centre County, Pennsylvania",3918,174
1400000US42027010700,42027010700,"Census Tract 107, Centre County, Pennsylvania",5688,171
1400000US42027010800,42027010800,"Census Tract 108, Centre County, Pennsylvania",5311,282
1400000US42027010900,42027010900,"Census Tract 109, Centre County, Pennsylvania",7776,403
1400000US42027011000,42027011000,"Census Tract 110, Centre County, Pennsylvania",7579,20
1400000US42027011100,42027011100,"Census Tract 111, Centre County, Pennsylvania",6250,16
1400000US42027011201,42027011201,"Census Tract 112.01, Centre County, Pennsylvania",5579,338
1400000US42027011300,42027011300,"Census Tract 113, Centre County, Pennsylvania",8717,439
1400000US42027011400,42027011400,"Census Tract 114, Centre County, Pennsylvania",6772,444
1400000US42027011501,42027011501,"Census Tract 115.01, Centre County, Pennsylvania",3203,292
1400000US42027011502,42027011502,"Census Tract 115.02, Centre County, Pennsylvania",7685,382
1400000US42027011600,42027011600,"Census Tract 116, Centre County, Pennsylvania",4224,270
1400000US42027011702,42027011702,"Census Tract 117.02, Centre County, Pennsylvania",5482,274
1400000US42027011800,42027011800,"Census Tract 118, Centre County, Pennsylvania",5041,40
1400000US42027011901,42027011901,"Census Tract 119.01, Centre County, Pennsylvania",2700,39
1400000US42027011902,42027011902,"Census Tract 119.02, Centre County, Pennsylvania",7074,364
1400000US42027012000,42027012000,"Census Tract 120, Centre County, Pennsylvania",6359,710
1400000US42027012100,42027012100,"Census Tract 121, Centre County, Pennsylvania",6743,1042
1400000US42027012200,42027012200,"Census Tract 122, Centre County, Pennsylvania",5958,482
1400000US42027012300,42027012300,"Census Tract 123, Centre County, Pennsylvania",2076,226
1400000US42027012400,42027012400,"Census Tract 124, Centre County, Pennsylvania",4725,630
1400000US42027012500,42027012500,"Census Tract 125, Centre County, Pennsylvania",4138,552
1400000US42027012600,42027012600,"Census Tract 126, Centre County, Pennsylvania",3911,569
1400000US42027012700,42027012700,"Census Tract 127, Centre County, Pennsylvania",2932,307
1400000US42027012800,42027012800,"Census Tract 128, Centre County, Pennsylvania",5224,507
1400000US42027981202,42027981202,"Census Tract 9812.02, Centre County, Pennsylvania",1851,336
1400000US42029300101,42029300101,"Census Tract 3001.01, Chester County, Pennsylvania",2973,189
1400000US42029300103,42029300103,"Census Tract 3001.03, Chester County, Pennsylvania",2605,180
1400000US42029300104,42029300104,"Census Tract 3001.04, Chester County, Pennsylvania",5000,283
1400000US42029300106,42029300106,"Census Tract 3001.06, Chester County, Pennsylvania",4483,243
1400000US42029300107,42029300107,"Census Tract 3001.07, Chester County, Pennsylvania",4212,184
1400000US42029300108,42029300108,"Census Tract 3001.08, Chester County, Pennsylvania",6430,330
1400000US42029300109,42029300109,"Census Tract 3001.09, Chester County, Pennsylvania",3752,196
1400000US42029300201,42029300201,"Census Tract 3002.01, Chester County, Pennsylvania",5012,223
1400000US42029300202,42029300202,"Census Tract 3002.02, Chester County, Pennsylvania",5550,225
1400000US42029300301,42029300301,"Census Tract 3003.01, Chester County, Pennsylvania",3960,220
1400000US42029300302,42029300302,"Census Tract 3003.02, Chester County, Pennsylvania",3651,162
1400000US42029300303,42029300303,"Census Tract 3003.03, Chester County, Pennsylvania",3011,155
1400000US42029300400,42029300400,"Census Tract 3004, Chester County, Pennsylvania",3179,17
1400000US42029300501,42029300501,"Census Tract 3005.01, Chester County, Pennsylvania",4406,189
1400000US42029300502,42029300502,"Census Tract 3005.02, Chester County, Pennsylvania",4101,186
1400000US42029300600,42029300600,"Census Tract 3006, Chester County, Pennsylvania",5208,365
1400000US42029300700,42029300700,"Census Tract 3007, Chester County, Pennsylvania",5276,398
1400000US42029300800,42029300800,"Census Tract 3008, Chester County, Pennsylvania",3879,361
1400000US42029300900,42029300900,"Census Tract 3009, Chester County, Pennsylvania",2205,174
1400000US42029301000,42029301000,"Census Tract 3010, Chester County, Pennsylvania",7230,54
1400000US42029301100,42029301100,"Census Tract 3011, Chester County, Pennsylvania",3337,28
1400000US42029301300,42029301300,"Census Tract 3013, Chester County, Pennsylvania",6734,22
1400000US42029301401,42029301401,"Census Tract 3014.01, Chester County, Pennsylvania",2627,142
1400000US42029301402,42029301402,"Census Tract 3014.02, Chester County, Pennsylvania",5308,145
1400000US42029301500,42029301500,"Census Tract 3015, Chester County, Pennsylvania",2612,18
1400000US42029301600,42029301600,"Census Tract 3016, Chester County, Pennsylvania",2516,24
1400000US42029301700,42029301700,"Census Tract 3017, Chester County, Pennsylvania",1779,237
1400000US42029301800,42029301800,"Census Tract 3018, Chester County, Pennsylvania",4787,18
1400000US42029301900,42029301900,"Census Tract 3019, Chester County, Pennsylvania",4047,23
1400000US42029302000,42029302000,"Census Tract 3020, Chester County, Pennsylvania",5659,29
1400000US42029302101,42029302101,"Census Tract 3021.01, Chester County, Pennsylvania",6477,308
1400000US42029302102,42029302102,"Census Tract 3021.02, Chester County, Pennsylvania",4204,303
1400000US42029302202,42029302202,"Census Tract 3022.02, Chester County, Pennsylvania",6785,290
1400000US42029302203,42029302203,"Census Tract 3022.03, Chester County, Pennsylvania",5273,271
1400000US42029302204,42029302204,"Census Tract 3022.04, Chester County, Pennsylvania",6339,276
1400000US42029302300,42029302300,"Census Tract 3023, Chester County, Pennsylvania",2764,267
1400000US42029302400,42029302400,"Census Tract 3024, Chester County, Pennsylvania",3981,321
1400000US42029302500,42029302500,"Census Tract 3025, Chester County, Pennsylvania",3995,294
1400000US42029302600,42029302600,"Census Tract 3026, Chester County, Pennsylvania",4892,361
1400000US42029302702,42029302702,"Census Tract 3027.02, Chester County, Pennsylvania",4895,260
1400000US42029302703,42029302703,"Census Tract 3027.03, Chester County, Pennsylvania",3904,234
1400000US42029302704,42029302704,"Census Tract 3027.04, Chester County, Pennsylvania",5126,284
1400000US42029302705,42029302705,"Census Tract 3027.05, Chester County, Pennsylvania",4360,267
1400000US42029302706,42029302706,"Census Tract 3027.06, Chester County, Pennsylvania",4313,294
1400000US42029302802,42029302802,"Census Tract 3028.02, Chester County, Pennsylvania",4951,184
1400000US42029302803,42029302803,"Census Tract 3028.03, Chester County, Pennsylvania",1896,101
1400000US42029302804,42029302804,"Census Tract 3028.04, Chester County, Pennsylvania",3982,167
1400000US42029302805,42029302805,"Census Tract 3028.05, Chester County, Pennsylvania",7310,252
1400000US42029302901,42029302901,"Census Tract 3029.01, Chester County, Pennsylvania",4790,237
1400000US42029302902,42029302902,"Census Tract 3029.02, Chester County, Pennsylvania",6084,239
1400000US42029303000,42029303000,"Census Tract 3030, Chester County, Pennsylvania",3310,24
1400000US42029303100,42029303100,"Census Tract 3031, Chester County, Pennsylvania",4242,42
1400000US42029303301,42029303301,"Census Tract 3033.01, Chester County, Pennsylvania",2915,243
1400000US42029303302,42029303302,"Census Tract 3033.02, Chester County, Pennsylvania",4839,241
1400000US42029303401,42029303401,"Census Tract 3034.01, Chester County, Pennsylvania",4028,244
1400000US42029303402,42029303402,"Census Tract 3034.02, Chester County, Pennsylvania",2095,246
1400000US42029303501,42029303501,"Census Tract 3035.01, Chester County, Pennsylvania",4195,144
1400000US42029303502,42029303502,"Census Tract 3035.02, Chester County, Pennsylvania",2957,143
1400000US42029303801,42029303801,"Census Tract 3038.01, Chester County, Pennsylvania",3905,179
1400000US42029303802,42029303802,"Census Tract 3038.02, Chester County, Pennsylvania",8521,178
1400000US42029303901,42029303901,"Census Tract 3039.01, Chester County, Pennsylvania",4535,420
1400000US42029303902,42029303902,"Census Tract 3039.02, Chester County, Pennsylvania",5461,421
1400000US42029304000,42029304000,"Census Tract 3040, Chester County, Pennsylvania",4860,25
1400000US42029304101,42029304101,"Census Tract 3041.01, Chester County, Pennsylvania",4548,228
1400000US42029304102,42029304102,"Census Tract 3041.02, Chester County, Pennsylvania",3373,225
1400000US42029304201,42029304201,"Census Tract 3042.01, Chester County, Pennsylvania",6848,357
1400000US42029304300,42029304300,"Census Tract 3043, Chester County, Pennsylvania",7328,32
1400000US42029304403,42029304403,"Census Tract 3044.03, Chester County, Pennsylvania",3770,200
1400000US42029304404,42029304404,"Census Tract 3044.04, Chester County, Pennsylvania",5050,226
1400000US42029304405,42029304405,"Census Tract 3044.05, Chester County, Pennsylvania",6180,193
1400000US42029304406,42029304406,"Census Tract 3044.06, Chester County, Pennsylvania",3325,222
1400000US42029304501,42029304501,"Census Tract 3045.01, Chester County, Pennsylvania",8427,154
1400000US42029304502,42029304502,"Census Tract 3045.02, Chester County, Pennsylvania",2992,152
1400000US42029304600,42029304600,"Census Tract 3046, Chester County, Pennsylvania",3581,20
1400000US42029304900,42029304900,"Census Tract 3049, Chester County, Pennsylvania",7858,20
1400000US42029305000,42029305000,"Census Tract 3050, Chester County, Pennsylvania",1681,111
1400000US42029305101,42029305101,"Census Tract 3051.01, Chester County, Pennsylvania",4184,255
1400000US42029305102,42029305102,"Census Tract 3051.02, Chester County, Pennsylvania",4871,255
1400000US42029305300,42029305300,"Census Tract 3053, Chester County, Pennsylvania",7163,22
1400000US42029305400,42029305400,"Census Tract 3054, Chester County, Pennsylvania",3887,358
1400000US42029305500,42029305500,"Census Tract 3055, Chester County, Pennsylvania",3460,355
1400000US42029305600,42029305600,"Census Tract 3056, Chester County, Pennsylvania",3541,348
1400000US42029305700,42029305700,"Census Tract 3057, Chester County, Pennsylvania",2242,226
1400000US42029306000,42029306000,"Census Tract 3060, Chester County, Pennsylvania",7522,20
1400000US42029306300,42029306300,"Census Tract 3063, Chester County, Pennsylvania",2856,27
1400000US42029306501,42029306501,"Census Tract 3065.01, Chester County, Pennsylvania",4448,316
1400000US42029306503,42029306503,"Census Tract 3065.03, Chester County, Pennsylvania",2808,341
1400000US42029306504,42029306504,"Census Tract 3065.04, Chester County, Pennsylvania",4823,351
1400000US42029306600,42029306600,"Census Tract 3066, Chester County, Pennsylvania",3199,21
1400000US42029306700,42029306700,"Census Tract 3067, Chester County, Pennsylvania",4415,21
1400000US42029306800,42029306800,"Census Tract 3068, Chester County, Pennsylvania",1682,131
1400000US42029306900,42029306900,"Census Tract 3069, Chester County, Pennsylvania",5776,18
1400000US42029307000,42029307000,"Census Tract 3070, Chester County, Pennsylvania",5441,18
1400000US42029307100,42029307100,"Census Tract 3071, Chester County, Pennsylvania",2339,150
1400000US42029307200,42029307200,"Census Tract 3072, Chester County, Pennsylvania",1272,88
1400000US42029307300,42029307300,"Census Tract 3073, Chester County, Pennsylvania",3674,24
1400000US42029307400,42029307400,"Census Tract 3074, Chester County, Pennsylvania",3636,29
1400000US42029307700,42029307700,"Census Tract 3077, Chester County, Pennsylvania",2576,15
